Customer ID,Loan Sanction Amount (USD)
C-1163,45457.1308
C-9084,56188.79457
C-16587,53471.0075
C-43179,32298.71722
C-27546,45535.2795
C-42522,66946.9493
C-40244,66694.729
C-26473,17150.93068
C-4847,78589.79173
C-39685,18378.95721
C-31526,13094.53467
C-29902,10472.96573
C-27394,92195.01778
C-44467,19015.07782
C-16042,23262.37183
C-34708,65594.3297
C-40019,101557.8735
C-18430,10081.16758
C-17655,23169.09207
C-10936,50672.04915
C-40113,64011.84145
C-25016,593.4248625
C-43047,66891.92352
C-20169,19810.08856
C-6770,20480.61274
C-34478,130838.661
C-5030,7334.069303
C-45009,7821.573765
C-38201,42538.88817
C-8681,24056.01255
C-1813,19943.82892
C-23497,27259.73228
C-30489,35013.78477
C-19081,51121.25834
C-6140,20181.53271
C-28403,14356.79751
C-10320,30363.28126
C-29827,49330.10264
C-5411,8634.978587
C-41756,20417.81492
C-16016,16562.09077
C-46635,17864.54427
C-29056,50561.70715
C-20860,51267.478
C-20073,39489.00943
C-31048,45385.52133
C-34492,36420.24332
C-28990,32154.01787
C-3739,29303.49588
C-39296,126955.4936
C-36166,48598.95948
C-46576,19566.45416
C-14205,18382.19832
C-22757,13835.92307
C-44740,31223.87304
C-17342,31698.15597
C-49089,31976.48201
C-9040,44857.50918
C-32994,70275.64773
C-28309,61060.14856
C-42329,27975.00449
C-58,31325.81667
C-33568,43158.23648
C-22856,45041.68054
C-6257,9173.369881
C-21096,20303.42557
C-9193,74343.75541
C-45971,13000.45099
C-27395,15727.0663
C-32762,49773.72648
C-10573,6735.064892
C-13608,47158.6745
C-34298,70734.43741
C-11113,23468.13122
C-6189,66387.50191
C-8477,32586.67092
C-10056,28227.48523
C-47166,70039.80801
C-3625,24133.33134
C-16113,19335.55064
C-7291,38870.47249
C-48284,75732.53186
C-2629,68670.37268
C-18503,107906.9203
C-24072,15218.87343
C-25858,101626.1983
C-31232,51889.34669
C-20523,87196.45681
C-24307,13115.38422
C-36770,95798.28949
C-14788,14141.0289
C-38016,8472.654123
C-15733,37624.89074
C-37589,63262.12529
C-33230,20425.73553
C-36700,9800.059591
C-2859,27351.15553
C-30324,86235.55773
C-28653,49875.25374
C-10666,132425.4571
C-48902,49707.90509
C-28435,93461.87078
C-4159,19508.06436
C-23496,23758.25991
C-7456,62964.72828
C-15632,128322.0434
C-17370,40434.72639
C-14347,10385.46494
C-38403,51802.46934
C-49563,12289.39743
C-16500,55196.84295
C-49787,41749.28611
C-19719,87857.77483
C-47381,47121.83247
C-45573,14078.65609
C-39021,78952.82613
C-36044,31087.553
C-45885,16633.67699
C-19497,117937.4489
C-27415,120264.9134
C-30257,70676.87113
C-11455,2695.166174
C-22672,17397.1513
C-43982,63005.53597
C-33632,55436.123
C-26101,116453.7863
C-29753,41854.34401
C-37802,34081.78277
C-49214,85185.97473
C-8360,93545.52666
C-34730,35718.64957
C-15385,16680.34543
C-12009,94933.25422
C-5494,62933.24508
C-18737,19050.55813
C-48493,24020.24108
C-7745,79840.11249
C-48893,67386.58425
C-45712,26734.52488
C-16773,11192.15423
C-377,38751.32534
C-46760,19903.49111
C-36439,3537.360695
C-17581,41874.47757
C-21853,11107.05295
C-24162,79309.41326
C-23431,15403.45686
C-15136,35682.0665
C-8173,102220.5263
C-20067,28677.01251
C-26726,106766.8866
C-29254,60343.82654
C-7989,41577.38816
C-12558,36018.21727
C-30641,30164.14801
C-46585,23749.12092
C-16253,22416.00635
C-40980,65052.82858
C-14151,69486.0193
C-32035,73725.39993
C-8996,38081.57955
C-27943,6779.336287
C-5083,49410.28494
C-48849,32266.14121
C-34235,160150.8683
C-1073,100790.7722
C-48455,6880.006596
C-12471,88847.31553
C-47301,65806.65668
C-46482,22330.39992
C-21486,78491.35152
C-2746,43702.07032
C-6737,49033.97192
C-44345,17987.27418
C-1124,86943.32583
C-27602,122372.1029
C-47814,71196.48666
C-39662,44504.09828
C-30803,66904.9216
C-4386,25588.90068
C-36021,23793.26089
C-35944,32025.13324
C-29139,124203.2975
C-1458,18011.48626
C-37186,54036.51615
C-10144,10907.68709
C-2486,84257.79586
C-15258,27945.90573
C-43004,53666.70283
C-45626,77588.19375
C-34459,21067.9782
C-44020,43059.03989
C-33815,43257.68043
C-9817,41707.20564
C-40758,18575.60586
C-19261,21993.60453
C-16250,42512.03291
C-12112,38869.53631
C-40081,112227.681
C-14169,68145.7163
C-40753,77290.60232
C-21075,68731.14741
C-209,85440.24686
C-28723,9385.610896
C-8384,11450.94169
C-24710,53744.57071
C-10815,31050.12255
C-48481,8704.299896
C-25158,34548.61201
C-16452,16930.73029
C-18033,40756.51875
C-7120,75905.77809
C-21479,37666.315
C-33978,64749.33878
C-19024,35361.35884
C-12092,77849.68197
C-29058,8590.768742
C-6294,10155.37492
C-45783,40312.01328
C-25788,7864.376425
C-17452,24482.50023
C-32973,55422.56454
C-37672,175048.298
C-37335,45071.77419
C-34136,-411.8215788
C-43061,19759.1928
C-26811,11955.86183
C-7378,84109.17025
C-13862,37133.93411
C-21747,54920.04221
C-7236,2836.946137
C-12310,52041.55458
C-24609,26808.76883
C-4881,272508.3001
C-16144,58068.64405
C-4166,35778.04863
C-10245,48440.05963
C-7703,19102.97881
C-44076,15529.5699
C-36028,99498.22339
C-45994,45567.28269
C-26860,34746.49411
C-45381,23304.65771
C-32101,103997.906
C-45650,48293.79829
C-6529,81610.94678
C-3249,94060.10967
C-14501,11271.89794
C-47482,84055.28395
C-9265,16280.90976
C-13907,3834.505236
C-31288,19223.01972
C-21128,15109.48971
C-31000,3327.108122
C-33830,34019.89216
C-5806,-3420.029092
C-28960,7777.377471
C-14102,155598.5809
C-2002,68835.17311
C-38928,21427.27438
C-39637,40106.66933
C-11868,157219.1756
C-22410,29548.13442
C-24637,23271.35698
C-19825,43038.90403
C-21363,69554.91568
C-18787,56357.07247
C-28311,58347.37238
C-19240,30963.24108
C-2256,38364.8481
C-13465,74707.34277
C-41161,18980.19464
C-35320,120375.0284
C-2557,85456.0542
C-11901,78021.56575
C-13707,38739.21036
C-4691,29461.81108
C-4948,82932.95675
C-35013,27522.71865
C-25560,41399.32381
C-15549,51970.31388
C-17882,19524.22467
C-48217,18764.1157
C-5734,6607.341952
C-13381,-999.7893009
C-44831,35046.15257
C-21453,120903.2498
C-23931,106921.7633
C-46714,77972.04366
C-22735,95494.31264
C-15846,29554.19303
C-13910,85249.81268
C-541,15808.47746
C-23722,23504.84996
C-23468,38158.27227
C-12670,18925.78587
C-31052,51876.376
C-47929,70696.08926
C-18679,67104.2375
C-23467,61686.03843
C-49976,139573.2979
C-13841,30507.66763
C-26539,103329.0244
C-30850,15857.71661
C-20498,20665.35382
C-46865,52579.83395
C-31402,134565.6874
C-42130,179745.8989
C-30786,22368.88994
C-31663,10465.3564
C-38513,21049.19073
C-15261,35494.98808
C-38486,33796.07297
C-1267,143734.4619
C-43362,59615.97462
C-20821,41370.086
C-44201,78410.31157
C-25502,36649.52285
C-14087,39340.79925
C-19974,15566.01063
C-10683,18072.23447
C-4117,8770.699038
C-19200,32742.00373
C-47276,76963.04515
C-18041,52215.77237
C-46686,39171.48042
C-19372,84984.31456
C-21338,37876.35318
C-46659,33594.93359
C-40708,67032.40358
C-17376,39109.97196
C-9635,25247.33797
C-30329,45688.27288
C-22794,60772.26357
C-13945,8697.917774
C-42021,44794.16202
C-527,21405.90027
C-32612,86504.57166
C-40428,33438.52366
C-8175,149992.579
C-25335,81061.21051
C-36559,36421.83536
C-34181,12361.61229
C-49559,8867.315568
C-27473,44298.79887
C-20106,54249.21748
C-43623,62594.36878
C-11795,34923.13389
C-26607,55810.98933
C-26525,116888.905
C-23680,39127.96693
C-5423,20197.70395
C-16050,83568.20727
C-38447,6840.494569
C-15603,112711.1595
C-49509,12381.65939
C-25695,18063.36792
C-25058,37726.82445
C-26949,43372.84943
C-27148,97885.28674
C-43092,73884.15027
C-183,104471.4045
C-31036,25368.24916
C-25122,89594.61935
C-13491,56468.42302
C-43972,8665.932925
C-3330,94982.80027
C-32302,31005.64393
C-34102,105248.7651
C-4632,15942.53559
C-17897,3936.021311
C-48972,20369.28914
C-32343,86727.7092
C-45024,16514.83387
C-819,108408.4606
C-46967,34600.73951
C-26832,119235.4853
C-24818,35914.50676
C-45461,69275.81923
C-40987,18078.46352
C-3610,43821.39237
C-37574,56462.09986
C-10490,66664.13609
C-43755,12918.96215
C-9457,77920.86792
C-20468,10752.96107
C-39647,50991.60767
C-23024,182844.7591
C-29074,40869.45913
C-34896,20805.73715
C-17689,78969.57869
C-16146,71951.8186
C-37020,22715.37477
C-8307,16684.76837
C-2134,1118.388684
C-13904,26654.41706
C-21181,12553.40231
C-19484,19069.24682
C-10745,38098.26911
C-38407,72751.96456
C-25107,105271.4944
C-38115,15052.34188
C-24731,63207.11671
C-106,58497.79651
C-3281,21618.0547
C-5520,55503.1496
C-33562,27449.92496
C-46361,79359.48917
C-29222,47044.74031
C-19041,31947.45808
C-13258,45388.48594
C-32177,31436.71779
C-10266,24777.95295
C-3894,39299.58069
C-46377,16828.47657
C-7106,75286.33943
C-1850,18594.67227
C-8353,60602.52644
C-39289,33813.21641
C-14761,29217.18612
C-23984,44153.43321
C-49865,32456.20296
C-17972,8374.256162
C-26328,24004.59412
C-31589,50952.60214
C-653,89054.59346
C-37069,75739.91242
C-46267,13994.62767
C-46291,28988.69763
C-41904,86491.91599
C-37078,49274.96892
C-38651,11726.5852
C-9376,7323.196523
C-16710,20189.22891
C-27557,56039.71747
C-4282,38886.18628
C-3085,61824.63833
C-12988,108443.9575
C-26240,54940.11535
C-31493,45118.18197
C-39810,48069.3944
C-36800,10653.46639
C-9616,10853.78593
C-7769,116623.9034
C-3661,34580.69004
C-29740,10308.86962
C-35302,81046.20482
C-18281,42916.32291
C-1430,8302.424169
C-21542,8932.6256
C-11156,12290.12172
C-23922,39515.08423
C-46074,34789.79126
C-13637,23041.43363
C-9677,93598.37789
C-26485,45228.15832
C-4436,114493.2902
C-13524,94861.16791
C-6792,46771.62473
C-31433,85584.34892
C-33613,30104.57723
C-42316,6498.714006
C-30814,49620.1208
C-37241,58370.36922
C-38187,16462.91497
C-1398,62201.67065
C-37445,55233.57964
C-30369,64710.02665
C-39137,20904.77535
C-12983,39928.88315
C-37958,52929.54142
C-46462,41749.05247
C-26849,62664.07991
C-28534,66359.4073
C-13209,25982.64358
C-36678,67885.02586
C-49312,37809.26666
C-15449,88952.17231
C-18017,39389.09893
C-1255,20441.15223
C-21876,98165.79168
C-45620,96080.59654
C-18488,49802.32361
C-47056,57266.4045
C-14279,2120.25509
C-6228,151697.7319
C-32821,137453.845
C-21651,10940.17127
C-44848,57965.11447
C-46555,16510.86243
C-7167,72806.00023
C-89,27533.32169
C-8809,10035.84052
C-2744,19289.84611
C-44463,45788.41085
C-3755,109625.2428
C-4163,8602.226962
C-16641,38585.18866
C-49587,91737.77065
C-29384,13926.07556
C-26047,8484.6122
C-17845,48645.55364
C-14269,52300.91094
C-44148,65547.38998
C-5845,72925.87929
C-5900,12249.52586
C-48833,117638.0418
C-37738,65110.94727
C-2951,48538.42165
C-42636,60899.49794
C-34089,64523.33141
C-49178,84442.89864
C-6633,43602.30647
C-28930,19075.88749
C-5106,41566.40399
C-46913,119757.8433
C-37197,36437.91403
C-24689,30226.13134
C-33721,6723.756038
C-934,108872.617
C-14828,94095.97139
C-48369,47799.02709
C-19437,16017.5433
C-14692,65156.39504
C-31154,25192.81955
C-362,46125.31564
C-49356,137569.0029
C-35700,54688.79398
C-13407,55986.82452
C-18538,12048.55254
C-18974,87317.99725
C-22363,12976.9264
C-47022,29514.13519
C-16320,42070.81815
C-48072,-160.6235711
C-29628,34628.29554
C-36577,22068.03944
C-8538,177455.934
C-49813,64848.48893
C-19068,7147.621614
C-35563,62707.12363
C-30393,60211.51383
C-15090,76528.01006
C-45511,108692.3743
C-16326,12150.31274
C-14026,21052.40104
C-25278,22799.15839
C-35579,29630.47425
C-15012,21430.59513
C-30344,40673.71711
C-9284,71287.44895
C-35905,81267.1237
C-16102,4580.238846
C-24119,18211.98337
C-2516,59340.6358
C-11695,74692.52537
C-43131,25680.51954
C-11029,33248.06279
C-16245,82467.25431
C-38332,36594.5749
C-41611,54547.1655
C-396,4698.22342
C-15799,47812.81809
C-43935,12788.30264
C-3502,13867.43172
C-24830,45062.3959
C-15944,142637.2895
C-27859,57799.51178
C-20062,16346.90102
C-28450,102281.2891
C-38903,48409.35568
C-16882,13077.85553
C-17029,15417.31987
C-49667,33913.43743
C-48670,102627.5392
C-43918,8179.108267
C-28514,101465.6708
C-38532,23107.57494
C-26698,8330.172905
C-16126,23263.01371
C-41114,17409.61837
C-27013,23970.2552
C-36962,37895.43531
C-10170,20727.10786
C-2327,9212.812774
C-8639,109808.7821
C-37000,66813.44413
C-36029,63614.72801
C-19979,41432.04002
C-19452,18157.07629
C-36893,53286.4743
C-40153,79147.79998
C-27040,31198.7664
C-12291,103017.486
C-32329,32129.80264
C-38901,108445.9445
C-13014,28967.25878
C-11166,77209.2339
C-7299,66190.39445
C-31641,22897.9547
C-34905,38381.20358
C-23819,52070.45851
C-47457,20488.70146
C-40607,20933.39204
C-12096,51226.15542
C-29859,32024.2025
C-41013,8004.272727
C-4968,75665.46821
C-19360,32011.16004
C-22531,17986.46086
C-7822,57599.002
C-17705,55998.98371
C-4394,68330.49182
C-36809,20492.33573
C-22511,10441.66242
C-39198,51991.17356
C-4913,78370.70423
C-7000,53099.41946
C-35606,100726.939
C-44395,22145.94511
C-33574,43524.5549
C-32812,23370.25754
C-36719,102152.9357
C-39557,52432.0308
C-1917,17379.93234
C-38857,34187.00508
C-8543,61460.50985
C-16364,14421.86815
C-35227,111171.5156
C-16980,26352.31465
C-5856,83924.34743
C-35603,58190.84179
C-5742,52928.69533
C-2214,48086.15271
C-34281,47396.94622
C-41083,40472.22138
C-2878,150836.631
C-40392,26172.40322
C-5921,50234.00437
C-13837,32580.81433
C-48699,7064.890664
C-18320,9719.892944
C-36467,102380.2768
C-10428,55433.46546
C-47332,6934.638855
C-12301,37805.83674
C-32659,25982.60682
C-30987,57812.71235
C-5889,45868.18289
C-26564,20581.68921
C-12238,84764.822
C-47324,111690.7119
C-38063,16656.41075
C-13508,18210.18001
C-4543,25929.30848
C-7536,79846.33249
C-27882,4235.272657
C-15527,30234.49584
C-34334,20456.52216
C-5265,49931.96807
C-36683,93694.71882
C-28660,172025.1217
C-38166,49511.7295
C-11562,115317.4191
C-38499,22358.90507
C-4398,65229.98049
C-13042,73121.6879
C-45827,29096.22155
C-26059,40086.73553
C-25728,19242.32311
C-28865,59707.44739
C-5696,30965.23408
C-17389,162913.5922
C-8000,24918.15215
C-37315,48287.23809
C-22860,40277.05649
C-26594,15346.33633
C-30645,46809.46597
C-12524,71367.12752
C-35079,29575.46572
C-31836,33103.93878
C-46564,103294.1786
C-40286,82655.23155
C-20950,96087.98663
C-42064,82975.00813
C-37603,14938.64238
C-43896,62606.93416
C-43380,96353.93574
C-20900,19331.47789
C-16381,122869.0301
C-25157,79525.71253
C-647,48418.06195
C-11177,88641.3589
C-42757,23168.63732
C-40557,165793.7467
C-4958,5183.824688
C-17994,58869.41656
C-47451,18698.9988
C-24945,68843.4572
C-21248,4022.738792
C-39149,115576.9456
C-44389,72856.55691
C-40933,11406.17686
C-30736,14608.16153
C-22864,64783.40741
C-10567,44723.62458
C-37988,85546.8966
C-49316,58389.6041
C-40812,65215.74357
C-31656,121579.2485
C-25970,13566.0033
C-47258,8926.615199
C-17396,73675.78282
C-20533,24378.14419
C-35884,86329.4024
C-21536,53316.7601
C-16948,32800.68082
C-1771,13329.38589
C-11581,49338.97547
C-19054,103229.7209
C-13003,48403.72765
C-13276,16192.86782
C-49974,16805.90686
C-35016,67263.5283
C-20492,44812.44558
C-13746,49588.37522
C-42966,52212.93067
C-13282,102376.7584
C-17909,13022.52702
C-41511,16561.17528
C-2990,83201.19507
C-3980,61346.93721
C-12980,21914.57386
C-37876,9140.941792
C-4695,88604.73079
C-10385,69137.80629
C-3809,94692.05855
C-43488,48711.44859
C-11504,32736.39063
C-7587,42859.37498
C-9607,39128.06841
C-38250,19197.97072
C-36558,124934.8611
C-8014,7186.598259
C-13596,19923.7735
C-30582,20759.67309
C-30021,13957.33869
C-18258,87127.49918
C-47417,70441.35535
C-48343,19761.96708
C-49890,117791.693
C-24979,55281.51954
C-34908,36394.83529
C-23517,89594.464
C-12995,19543.67934
C-3177,22901.14164
C-43422,51554.21445
C-810,4833.406729
C-23230,12612.41065
C-15969,33800.20548
C-48865,87016.4705
C-48168,27658.96411
C-27948,31329.24417
C-13588,20487.67816
C-22222,13397.31428
C-46909,34067.80697
C-46719,125051.311
C-48561,106801.0008
C-33590,28927.89404
C-6465,25727.84072
C-26717,53577.45912
C-34944,111017.4467
C-43280,17265.22203
C-2419,71106.28516
C-11724,65070.27065
C-7460,74377.68917
C-38521,82049.62234
C-41788,70118.46444
C-33463,10849.07702
C-16161,-736.0907138
C-49024,88188.15294
C-19025,50849.65391
C-37109,8805.396945
C-6430,112021.0123
C-1380,32753.045
C-13361,14302.97055
C-3078,109686.6346
C-11143,120824.8822
C-9634,53874.16358
C-41067,78558.83928
C-33223,26809.77977
C-3974,7375.836548
C-24044,151501.2219
C-29243,12142.44015
C-37475,94186.77101
C-13969,18635.78817
C-45863,32232.97035
C-23780,130.2880553
C-42163,82641.1467
C-39856,36923.41693
C-7496,17266.95334
C-42894,114798.0615
C-49730,45261.1019
C-37419,28870.83249
C-4380,14602.17252
C-43713,5181.069362
C-5045,18656.09222
C-12353,88695.37789
C-43673,14449.96822
C-24756,25138.00159
C-24647,89415.07968
C-207,87009.16023
C-18777,20200.24684
C-33276,66298.50736
C-20392,45037.83652
C-47823,6733.101779
C-3602,29122.46955
C-27911,36440.43681
C-13758,31796.34499
C-46679,27912.52884
C-36420,30485.09497
C-14075,86297.99581
C-39863,74430.49723
C-24035,54940.23944
C-34287,77644.02893
C-26828,16532.09639
C-21739,96197.44379
C-21451,25393.91574
C-48862,10575.74817
C-7275,59149.55207
C-5002,112348.9235
C-11940,48031.10595
C-9771,28168.11453
C-46859,34645.44839
C-30551,46643.61331
C-19159,2331.621654
C-43671,51665.76708
C-23125,85765.01996
C-33813,53395.51362
C-3255,83914.64798
C-18212,31776.51886
C-8069,18500.07127
C-45366,36105.9361
C-15031,23259.02904
C-27798,72846.78124
C-10353,74836.57502
C-45521,24223.09503
C-25181,50754.80178
C-8490,9872.108039
C-6789,61013.87327
C-9527,42629.99232
C-26902,16916.86463
C-36534,109265.0883
C-35442,17486.24304
C-39696,26268.31568
C-42783,41659.82079
C-31361,86887.7715
C-20621,90238.30311
C-7599,56581.53275
C-24378,11144.25966
C-16170,36971.3621
C-14724,15025.27704
C-20279,17431.32259
C-3183,92912.95442
C-7091,18436.43964
C-33081,27712.58101
C-10507,46803.73012
C-6997,54079.47004
C-30752,29968.55278
C-29646,28635.33204
C-24514,58208.80855
C-21587,22542.81877
C-8816,68042.73316
C-44550,6209.917081
C-41741,37608.20753
C-40536,62096.17451
C-35728,57663.02205
C-30594,6140.560486
C-45845,98926.81752
C-7550,58991.70501
C-49341,17710.09214
C-15624,16436.45151
C-17746,35439.13964
C-44745,15657.1055
C-29197,30084.95819
C-15417,59118.00912
C-45088,68177.50923
C-48686,145013.0523
C-14187,16944.17571
C-47052,42837.65806
C-19224,89319.16338
C-26033,71507.44047
C-30978,157173.0576
C-959,11334.26107
C-8561,39220.12478
C-28713,54212.74886
C-15087,19970.00741
C-49061,11036.96683
C-46801,38643.06878
C-29344,46725.18853
C-28212,86489.6731
C-46128,13798.09365
C-4099,17413.35998
C-20535,125473.9566
